team,type,subtype,session,start_frame,start_time,end_frame,end_time,from,to,start_x,start_y,end_x,end_y,phase
Home,CHALLENGE,TACKLE-WON,1,25576,2557.6,25576,2557.6,A08,,0.14,0.14,,,2
Home,RECOVERY,THEFT,1,25576,2557.6,25576,2557.6,A08,,0.14,0.14,,,2
Away,RECOVERY,INTERCEPTION,1,25598,2559.8,25598,2559.8,B17,,0.15,0.1,,,2
Away,PASS,PASS,1,25598,2559.8,25625,2562.5,B17,B19,0.15,0.1,0.27,0.1,2
Home,BALL LOST,INTERCEPTION,1,25600,2560.0,25600,2560.0,A08,,0.14,0.11,0.15,0.11,2
Away,PASS,PASS,1,25625,2562.5,25642,2564.2,B19,B15,0.27,0.1,0.49,0.12,2
Away,PASS,PASS,1,25682,2568.2,25694,2569.4,B15,B21,0.48,0.12,0.49,0.25,2
Away,BALL LOST,INTERCEPTION,1,25718,2571.8,25731,2573.1,B21,,0.47,0.14,0.26,0.16,2
Home,RECOVERY,INTERCEPTION,1,25730,2573.0,25730,2573.0,A04,,0.28,0.15,,,2
Home,PASS,PASS,1,25730,2573.0,25742,2574.2,A04,A12,0.28,0.15,0.29,0.26,2
Home,PASS,PASS,1,25761,2576.1,25775,2577.5,A12,A10,0.28,0.31,0.46,0.57,2
Home,BALL LOST,INTERCEPTION,1,25795,2579.5,25810,2581.0,A10,,0.5,0.74,0.76,0.63,2
Away,RECOVERY,INTERCEPTION,1,25810,2581.0,25810,2581.0,B22,,0.68,0.64,,,2
Away,PASS,PASS,1,25827,2582.7,25847,2584.7,B22,B25,0.78,0.76,0.96,0.61,2
Away,PASS,PASS,1,25847,2584.7,25866,2586.6,B25,B18,0.96,0.61,0.64,0.88,2
Away,PASS,PASS,1,25918,2591.8,25940,2594.0,B18,B17,0.54,0.62,0.47,0.13,2
Away,BALL LOST,INTERCEPTION,1,25989,2598.9,26001,2600.1,B17,,0.32,0.16,0.14,0.25,2
Home,CHALLENGE,GROUND,1,25991,2599.1,25991,2599.1,A04,,0.2,0.19,,,2
Away,CHALLENGE,GROUND-LOST,1,26001,2600.1,26001,2600.1,B19,,0.15,0.3,,,2
Home,CHALLENGE,GROUND-WON,1,26001,2600.1,26001,2600.1,A03,,0.15,0.29,,,2
Home,RECOVERY,INTERCEPTION,1,26001,2600.1,26001,2600.1,A03,,0.15,0.29,,,2
Home,PASS,PASS,1,26001,2600.1,26013,2601.3,A03,A08,0.15,0.29,0.23,0.17,2
Home,PASS,PASS,1,26013,2601.3,26022,2602.2,A08,A04,0.23,0.17,0.17,0.14,2
Home,PASS,PASS,1,26035,2603.5,26042,2604.2,A04,A12,0.19,0.15,0.22,0.29,2
Home,PASS,PASS,1,26052,2605.2,26058,2605.8,A12,A06,0.23,0.32,0.27,0.41,2
Home,PASS,PASS,1,26058,2605.8,26068,2606.8,A06,A08,0.27,0.41,0.28,0.23,2
Home,PASS,PASS,1,26081,2608.1,26099,2609.9,A08,A04,0.32,0.23,0.5,0.05,2
Home,PASS,PASS,1,26150,2615.0,26159,2615.9,A04,A09,0.69,0.22,0.76,0.36,2
Home,CHALLENGE,GROUND-WON,1,26164,2616.4,26164,2616.4,A09,,0.76,0.38,,,2
Away,CHALLENGE,GROUND-LOST,1,26166,2616.6,26166,2616.6,B15,,0.78,0.39,,,2
Home,PASS,PASS,1,26182,2618.2,26190,2619.0,A09,A04,0.77,0.36,0.87,0.19,2
Home,PASS,PASS,1,26202,2620.2,26254,2625.4,A04,A10,0.9,0.2,0.95,0.88,2
Home,BALL LOST,INTERCEPTION,1,26276,2627.6,26278,2627.8,A10,,0.88,0.87,0.9,0.83,2
Away,RECOVERY,INTERCEPTION,1,26277,2627.7,26277,2627.7,B22,,0.89,0.84,,,2
Away,BALL LOST,CLEARANCE,1,26289,2628.9,26328,2632.8,B22,,0.87,0.82,0.47,0.79,2
Home,RECOVERY,RECOVERY,1,26326,2632.6,26326,2632.6,A02,,0.49,0.79,,,2
Home,PASS,PASS,1,26334,2633.4,26352,2635.2,A02,A07,0.48,0.81,0.58,0.92,2
Home,PASS,PASS,1,26375,2637.5,26399,2639.9,A07,A03,0.58,0.91,0.35,0.54,2
Home,PASS,PASS,1,26465,2646.5,26484,2648.4,A03,A12,0.34,0.56,0.43,0.8,2
Home,BALL LOST,INTERCEPTION,1,26484,2648.4,26499,2649.9,A12,,0.43,0.8,0.54,0.73,2
Away,RECOVERY,INTERCEPTION,1,26498,2649.8,26498,2649.8,B20,,0.54,0.73,,,2
Away,BALL OUT,BALL OUT,1,26498,2649.8,26522,2652.2,B20,,0.54,0.73,0.46,1.01,2
Home,SET PIECE,THROW IN,1,26681,2668.1,26681,2668.1,A07,,,,,,2
Home,PASS,PASS,1,26681,2668.1,26692,2669.2,A07,A05,0.47,1.01,0.54,0.85,2
Home,PASS,PASS,1,26692,2669.2,26699,2669.9,A05,A09,0.54,0.85,0.61,0.92,2
Home,CHALLENGE,GROUND-WON,1,26699,2669.9,26699,2669.9,A09,,0.61,0.92,,,2
Home,BALL LOST,BALL LOST,1,26699,2669.9,26722,2672.2,A09,,0.61,0.92,0.71,1.01,2
Away,CHALLENGE,GROUND-LOST,1,26700,2670.0,26700,2670.0,B22,,0.62,0.93,,,2
Away,SET PIECE,THROW IN,1,26761,2676.1,26761,2676.1,B22,,,,,,2
Away,PASS,PASS,1,26761,2676.1,26776,2677.6,B22,B20,0.64,1.01,0.6,0.82,2
Away,PASS,PASS,1,26784,2678.4,26812,2681.2,B20,B16,0.61,0.8,0.82,0.7,2
Away,PASS,PASS,1,26840,2684.0,26852,2685.2,B16,B20,0.82,0.63,0.61,0.59,2
Away,BALL LOST,INTERCEPTION,1,26864,2686.4,26886,2688.6,B20,,0.59,0.53,0.36,0.09,2
Home,RECOVERY,INTERCEPTION,1,26886,2688.6,26886,2688.6,A04,,0.38,0.11,,,2
Home,PASS,PASS,1,26957,2695.7,26972,2697.2,A04,A08,0.79,0.19,0.92,0.13,2
Home,PASS,PASS,1,26984,2698.4,27001,2700.1,A08,A09,0.97,0.18,0.98,0.6,2
Home,SHOT,HEAD-ON TARGET-SAVED,1,27001,2700.1,27006,2700.6,A09,,0.98,0.6,1.0,0.54,2
Away,RECOVERY,SAVED,1,27006,2700.6,27006,2700.6,B25,,0.99,0.54,,,2
Away,PASS,PASS,1,27006,2700.6,27021,2702.1,B25,B21,0.99,0.54,0.91,0.5,2
Away,BALL LOST,INTERCEPTION,1,27021,2702.1,27050,2705.0,B21,,0.91,0.5,0.96,0.8,2
Home,RECOVERY,INTERCEPTION,1,27049,2704.9,27049,2704.9,A07,,0.93,0.79,,,2
Home,BALL LOST,INTERCEPTION,1,27058,2705.8,27071,2707.1,A07,,0.98,0.8,0.89,0.55,2
Away,RECOVERY,INTERCEPTION,1,27070,2707.0,27070,2707.0,B19,,0.89,0.5,,,2
Away,BALL LOST,CLEARANCE,1,27070,2707.0,27099,2709.9,B19,,0.89,0.5,0.54,0.52,2
Away,CHALLENGE,AERIAL-LOST,1,27101,2710.1,27101,2710.1,B23,,0.53,0.46,,,2
Home,CHALLENGE,AERIAL-WON,1,27101,2710.1,27101,2710.1,A03,,0.53,0.47,,,2
Home,RECOVERY,INTERCEPTION,1,27101,2710.1,27101,2710.1,A03,,0.53,0.47,,,2
Home,PASS,HEAD,1,27101,2710.1,27111,2711.1,A03,A02,0.53,0.47,0.45,0.47,2
Home,PASS,PASS,1,27111,2711.1,27154,2715.4,A02,A04,0.45,0.47,0.48,0.02,2
Home,PASS,PASS,1,27154,2715.4,27188,2718.8,A04,A02,0.48,0.02,0.27,0.1,2
Home,PASS,PASS,1,27201,2720.1,27217,2721.7,A02,A12,0.24,0.15,0.36,0.51,2
Home,BALL LOST,INTERCEPTION,1,27256,2725.6,27273,2727.3,A12,,0.41,0.6,0.57,0.6,2
Away,RECOVERY,INTERCEPTION,1,27271,2727.1,27271,2727.1,B20,,0.57,0.56,,,2
Away,PASS,PASS,1,27280,2728.0,27292,2729.2,B20,B21,0.57,0.6,0.5,0.57,2
Away,PASS,PASS,1,27292,2729.2,27304,2730.4,B21,B19,0.5,0.57,0.52,0.42,2
Away,PASS,PASS,1,27316,2731.6,27321,2732.1,B19,B21,0.51,0.43,0.46,0.41,2
Away,BALL LOST,INTERCEPTION,1,27363,2736.3,27368,2736.8,B21,,0.45,0.29,0.35,0.37,2
Home,RECOVERY,INTERCEPTION,1,27368,2736.8,27368,2736.8,A06,,0.36,0.36,,,2
Home,PASS,PASS,1,27426,2742.6,27456,2745.6,A06,A04,0.37,0.43,0.33,0.11,2
Home,PASS,PASS,1,27467,2746.7,27488,2748.8,A04,A06,0.34,0.09,0.31,0.27,2
Home,PASS,PASS,1,27488,2748.8,27501,2750.1,A06,A12,0.31,0.27,0.34,0.54,2
Home,PASS,PASS,1,27514,2751.4,27537,2753.7,A12,A02,0.33,0.6,0.26,0.84,2
Home,BALL LOST,BALL LOST,1,27552,2755.2,27578,2757.8,A02,,0.28,0.94,0.72,0.85,2
Away,CHALLENGE,GROUND,1,27568,2756.8,27568,2756.8,B16,,0.62,0.82,,,2
Home,CHALLENGE,GROUND-LOST,1,27578,2757.8,27578,2757.8,A09,,0.67,0.85,,,2
Away,RECOVERY,INTERCEPTION,1,27579,2757.9,27579,2757.9,B16,,0.66,0.84,,,2
Away,PASS,PASS,1,27603,2760.3,27609,2760.9,B16,B20,0.67,0.88,0.59,0.72,2
Away,BALL LOST,BALL LOST,1,27612,2761.2,27628,2762.8,B20,,0.59,0.72,0.52,0.75,2
Home,RECOVERY,RECOVERY,1,27629,2762.9,27629,2762.9,A12,,0.51,0.76,,,2
Home,PASS,PASS,1,27629,2762.9,27648,2764.8,A12,A10,0.51,0.76,0.58,0.44,2
Home,PASS,PASS,1,27690,2769.0,27704,2770.4,A10,A08,0.79,0.35,0.91,0.19,2
Home,BALL LOST,CROSS-INTERCEPTION,1,27704,2770.4,27708,2770.8,A08,,0.91,0.19,0.92,0.34,2
Away,RECOVERY,INTERCEPTION,1,27708,2770.8,27708,2770.8,B17,,0.93,0.33,,,2
Away,PASS,PASS,1,27708,2770.8,27716,2771.6,B17,B25,0.93,0.33,0.98,0.47,2
Away,PASS,PASS,1,27743,2774.3,27759,2775.9,B25,B19,0.9,0.52,0.82,0.67,2
Away,PASS,PASS,1,27798,2779.8,27816,2781.6,B19,B24,0.68,0.66,0.51,0.26,2
Away,PASS,PASS,1,27826,2782.6,27836,2783.6,B24,B15,0.53,0.24,0.64,0.35,2
Away,PASS,PASS,1,27856,2785.6,27865,2786.5,B15,B21,0.59,0.42,0.6,0.69,2
Away,PASS,PASS,1,27875,2787.5,27892,2789.2,B21,B18,0.58,0.72,0.42,0.98,2
Away,BALL OUT,CROSS,1,27960,2796.0,27980,2798.0,B18,,0.08,0.82,-0.02,0.25,2
Home,RECOVERY,RECOVERY,1,28184,2818.4,28184,2818.4,A11,,0.04,0.47,,,2
Home,PASS,GOAL KICK,1,28184,2818.4,28205,2820.5,A11,A07,0.04,0.47,0.15,0.88,2
Home,BALL LOST,END HALF,1,28232,2823.2,28232,2823.2,A07,,0.17,0.91,,,2
Home,SET PIECE,KICK OFF,2,28854,2885.4,28854,2885.4,A09,,,,,,3
Home,PASS,PASS,2,28854,2885.4,28864,2886.4,A09,A06,0.49,0.5,0.61,0.52,3
Home,BALL LOST,INTERCEPTION,2,28876,2887.6,28895,2889.5,A06,,0.61,0.5,0.38,0.19,3
Away,RECOVERY,INTERCEPTION,2,28895,2889.5,28895,2889.5,B20,,0.38,0.19,,,3
Away,PASS,PASS,2,28912,2891.2,28923,2892.3,B20,B18,0.43,0.25,0.49,0.33,3
Away,PASS,PASS,2,28926,2892.6,28944,2894.4,B18,B22,0.5,0.32,0.62,0.03,3
Away,PASS,PASS,2,28944,2894.4,28954,2895.4,B22,B23,0.62,0.03,0.67,0.2,3
Away,BALL LOST,INTERCEPTION,2,28966,2896.6,28970,2897.0,B23,,0.66,0.21,0.66,0.32,3
Away,RECOVERY,RECOVERY,2,28978,2897.8,28978,2897.8,B23,,0.67,0.22,,,3
Away,PASS,PASS,2,28986,2898.6,28994,2899.4,B23,B22,0.67,0.19,0.75,0.02,3
Away,BALL LOST,INTERCEPTION,2,29017,2901.7,29029,2902.9,B22,,0.7,0.06,0.77,0.23,3
Home,RECOVERY,INTERCEPTION,2,29028,2902.8,29028,2902.8,A02,,0.79,0.17,,,3
Home,BALL LOST,BALL LOST,2,29041,2904.1,29078,2907.8,A02,,0.74,0.18,0.35,0.14,3
Away,RECOVERY,RECOVERY,2,29080,2908.0,29080,2908.0,B16,,0.32,0.17,,,3
Away,CHALLENGE,TACKLE-WON,2,29092,2909.2,29092,2909.2,B16,,0.28,0.12,,,3
Home,CHALLENGE,TACKLE-LOST,2,29094,2909.4,29094,2909.4,A09,,0.28,0.12,,,3
Away,PASS,PASS,2,29128,2912.8,29146,2914.6,B16,B21,0.3,0.2,0.34,0.33,3
Away,PASS,PASS,2,29158,2915.8,29180,2918.0,B21,B15,0.34,0.38,0.33,0.8,3
Away,PASS,PASS,2,29216,2921.6,29228,2922.8,B15,B17,0.51,0.83,0.64,1.01,3
Away,PASS,PASS,2,29254,2925.4,29266,2926.6,B17,B21,0.65,0.96,0.6,0.75,3
Away,PASS,PASS,2,29282,2928.2,29294,2929.4,B21,B18,0.6,0.69,0.61,0.45,3
Away,PASS,PASS,2,29325,2932.5,29346,2934.6,B18,B22,0.68,0.37,0.79,0.04,3
Away,BALL LOST,CROSS-INTERCEPTION,2,29361,2936.1,29366,2936.6,B22,,0.84,0.02,0.87,0.12,3
Home,RECOVERY,INTERCEPTION,2,29364,2936.4,29364,2936.4,A07,,0.87,0.08,,,3
Home,BALL OUT,BALL OUT,2,29364,2936.4,29374,2937.4,A07,,0.87,0.08,0.92,-0.03,3
Away,SET PIECE,THROW IN,2,29468,2946.8,29468,2946.8,B22,,,,,,3
Away,PASS,PASS,2,29468,2946.8,29498,2949.8,B22,B20,0.86,-0.01,0.66,0.13,3
Away,PASS,PASS,2,29508,2950.8,29518,2951.8,B20,B21,0.64,0.16,0.69,0.08,3
Away,BALL LOST,BALL LOST,2,29546,2954.6,29557,2955.7,B21,,0.73,0.19,0.88,0.27,3
Home,RECOVERY,INTERCEPTION,2,29558,2955.8,29558,2955.8,A02,,0.86,0.28,,,3
Home,BALL OUT,BALL OUT,2,29558,2955.8,29585,2958.5,A02,,0.86,0.28,0.77,-0.02,3
Away,SET PIECE,THROW IN,2,29652,2965.2,29652,2965.2,B22,,,,,,3
Away,PASS,PASS,2,29652,2965.2,29668,2966.8,B22,B20,0.71,-0.01,0.54,0.07,3
Away,PASS,PASS,2,29680,2968.0,29692,2969.2,B20,B16,0.52,0.1,0.44,0.34,3
Away,PASS,PASS,2,29704,2970.4,29724,2972.4,B16,B20,0.43,0.35,0.46,0.15,3
Away,PASS,PASS,2,29750,2975.0,29758,2975.8,B20,B21,0.49,0.16,0.51,0.29,3
Away,PASS,PASS,2,29812,2981.2,29818,2981.8,B21,B22,0.61,0.12,0.62,0.02,3
Away,PASS,PASS,2,29830,2983.0,29842,2984.2,B22,B20,0.6,0.02,0.47,0.14,3
Away,PASS,PASS,2,29856,2985.6,29870,2987.0,B20,B18,0.43,0.18,0.51,0.34,3
Away,PASS,PASS,2,29870,2987.0,29892,2989.2,B18,B16,0.51,0.34,0.33,0.41,3
Away,PASS,PASS,2,29900,2990.0,29910,2991.0,B16,B18,0.33,0.41,0.46,0.5,3
Away,PASS,PASS,2,29942,2994.2,29970,2997.0,B18,B15,0.46,0.54,0.44,0.97,3
Away,PASS,PASS,2,29984,2998.4,29992,2999.2,B15,B19,0.48,1.0,0.56,0.87,3
Away,PASS,PASS,2,29992,2999.2,30000,3000.0,B19,B17,0.56,0.87,0.57,1.0,3
Away,PASS,PASS,2,30009,3000.9,30017,3001.7,B17,B19,0.56,0.97,0.52,0.89,3
Away,PASS,PASS,2,30041,3004.1,30071,3007.1,B19,B24,0.54,0.82,0.78,0.7,3
Away,PASS,PASS,2,30093,3009.3,30105,3010.5,B23,B19,0.86,0.68,0.76,0.57,3
Away,SHOT,ON TARGET-SAVED,2,30105,3010.5,30114,3011.4,B19,,0.76,0.57,0.99,0.48,3
Home,RECOVERY,SAVED,2,30113,3011.3,30113,3011.3,A11,,0.98,0.49,,,3
Home,PASS,PASS,2,30138,3013.8,30152,3015.2,A11,A12,0.95,0.48,0.71,0.42,3
Home,PASS,PASS,2,30152,3015.2,30159,3015.9,A12,A05,0.71,0.42,0.66,0.32,3
Home,PASS,PASS,2,30190,3019.0,30203,3020.3,A05,A07,0.55,0.07,0.65,0.11,3
Home,PASS,PASS,2,30215,3021.5,30223,3022.3,A07,A12,0.62,0.06,0.58,0.19,3
Home,PASS,PASS,2,30240,3024.0,30258,3025.8,A12,A06,0.58,0.25,0.63,0.52,3
Home,PASS,PASS,2,30269,3026.9,30287,3028.7,A06,A04,0.63,0.55,0.51,0.78,3
Home,PASS,PASS,2,30304,3030.4,30314,3031.4,A04,A08,0.45,0.82,0.37,0.98,3
Home,PASS,PASS,2,30344,3034.4,30354,3035.4,A08,A06,0.36,0.92,0.44,0.8,3
Home,PASS,PASS,2,30371,3037.1,30380,3038.0,A06,A12,0.43,0.76,0.41,0.58,3
Home,PASS,PASS,2,30380,3038.0,30388,3038.8,A12,A06,0.41,0.58,0.42,0.71,3
Home,PASS,PASS,2,30422,3042.2,30452,3045.2,A06,A07,0.36,0.61,0.39,0.11,3
Home,PASS,PASS,2,30474,3047.4,30479,3047.9,A07,A05,0.32,0.08,0.27,0.03,3
Home,PASS,PASS,2,30487,3048.7,30495,3049.5,A05,A10,0.28,0.07,0.3,0.2,3
Home,PASS,PASS,2,30495,3049.5,30510,3051.0,A10,A07,0.3,0.2,0.14,0.08,3
Home,BALL LOST,CROSS-INTERCEPTION,2,30517,3051.7,30520,3052.0,A07,,0.1,0.1,0.07,0.16,3
Away,RECOVERY,INTERCEPTION,2,30521,3052.1,30521,3052.1,B20,,0.08,0.15,,,3
Away,BALL OUT,BALL OUT,2,30521,3052.1,30537,3053.7,B20,,0.08,0.15,-0.04,0.19,3
Home,SET PIECE,CORNER KICK,2,30805,3080.5,30805,3080.5,A06,,,,,,3
Home,PASS,PASS,2,30805,3080.5,30820,3082.0,A06,A12,0.02,0.01,0.06,0.41,3
Home,CHALLENGE,AERIAL-WON,2,30820,3082.0,30820,3082.0,A12,,0.06,0.41,,,3
Home,SHOT,HEAD-WOODWORK-OUT,2,30820,3082.0,30829,3082.9,A12,,0.06,0.41,-0.02,0.46,3
Away,RECOVERY,RECOVERY,2,31004,3100.4,31004,3100.4,B25,,0.04,0.48,,,3
Home,RECOVERY,RECOVERY,2,31033,3103.3,31033,3103.3,A08,,0.47,0.88,,,3
Home,BALL LOST,HEAD,2,31033,3103.3,31050,3105.0,A08,,0.47,0.88,0.4,0.7,3
Away,BALL LOST,GOAL KICK,2,31033,3103.3,31033,3103.3,B25,,0.05,0.45,0.44,0.82,3
Away,RECOVERY,RECOVERY,2,31051,3105.1,31051,3105.1,B19,,0.41,0.75,,,3
Away,BALL LOST,BALL LOST,2,31051,3105.1,31092,3109.2,B19,,0.41,0.75,0.88,0.65,3
Home,RECOVERY,RECOVERY,2,31104,3110.4,31104,3110.4,A11,,0.93,0.69,,,3
Home,PASS,PASS,2,31171,3117.1,31188,3118.8,A11,A04,0.9,0.6,0.75,0.92,3
Home,PASS,PASS,2,31199,3119.9,31216,3121.6,A04,A03,0.75,0.93,0.86,0.77,3
Home,PASS,PASS,2,31231,3123.1,31259,3125.9,A03,A07,0.87,0.74,0.65,0.13,3
Home,PASS,PASS,2,31284,3128.4,31296,3129.6,A07,A12,0.54,0.1,0.53,0.27,3
Home,CHALLENGE,TACKLE-WON,2,31306,3130.6,31306,3130.6,A12,,0.49,0.27,,,3
Away,CHALLENGE,TACKLE-FAULT-WON,2,31328,3132.8,31328,3132.8,B24,,0.49,0.35,,,3
Home,CHALLENGE,TACKLE-FAULT-LOST,2,31329,3132.9,31329,3132.9,A12,,0.49,0.35,,,3
Home,BALL LOST,BALL LOST,2,31329,3132.9,31329,3132.9,A12,,0.49,0.35,,,3
Away,SET PIECE,FREE KICK,2,31438,3143.8,31438,3143.8,B21,,,,,,3
Away,PASS,PASS,2,31438,3143.8,31458,3145.8,B21,B20,0.52,0.39,0.5,0.25,3
Away,PASS,PASS,2,31458,3145.8,31470,3147.0,B20,B22,0.5,0.25,0.56,0.12,3
Away,PASS,PASS,2,31493,3149.3,31508,3150.8,B22,B16,0.56,0.15,0.41,0.39,3
Away,PASS,PASS,2,31519,3151.9,31535,3153.5,B16,B15,0.41,0.41,0.45,0.8,3
Away,PASS,PASS,2,31580,3158.0,31615,3161.5,B15,B22,0.53,0.8,0.61,0.1,3
Away,PASS,PASS,2,31641,3164.1,31645,3164.5,B22,B20,0.55,0.13,0.49,0.24,3
Away,PASS,PASS,2,31684,3168.4,31690,3169.0,B20,B21,0.49,0.27,0.53,0.37,3
Away,PASS,PASS,2,31690,3169.0,31703,3170.3,B21,B16,0.53,0.37,0.41,0.44,3
Away,BALL OUT,BALL OUT,2,31722,3172.2,31758,3175.8,B16,,0.41,0.47,0.84,1.02,3
Home,SET PIECE,THROW IN,2,31871,3187.1,31871,3187.1,A04,,,,,,3
Home,PASS,PASS,2,31871,3187.1,31880,3188.0,A04,A06,0.84,1.01,0.77,0.94,3
Home,PASS,PASS,2,31880,3188.0,31890,3189.0,A06,A04,0.77,0.94,0.85,0.98,3
Home,BALL LOST,INTERCEPTION,2,31890,3189.0,31912,3191.2,A04,,0.85,0.98,0.6,0.66,3
Away,CHALLENGE,AERIAL-WON,2,31913,3191.3,31913,3191.3,B15,,0.61,0.76,,,3
Away,RECOVERY,INTERCEPTION,2,31913,3191.3,31913,3191.3,B15,,0.61,0.76,,,3
Away,BALL LOST,HEAD,2,31913,3191.3,31932,3193.2,B15,,0.61,0.76,0.66,0.31,3
Home,RECOVERY,RECOVERY,2,31933,3193.3,31933,3193.3,A05,,0.66,0.41,,,3
Home,PASS,PASS,2,31948,3194.8,31958,3195.8,A05,A07,0.7,0.37,0.69,0.16,3
Home,PASS,PASS,2,31958,3195.8,31981,3198.1,A07,A02,0.69,0.16,0.84,0.29,3
Home,PASS,PASS,2,32000,3200.0,32012,3201.2,A02,A07,0.84,0.25,0.77,0.06,3
Home,PASS,PASS,2,32028,3202.8,32033,3203.3,A07,A12,0.78,0.06,0.76,0.19,3
Home,CHALLENGE,TACKLE-WON,2,32034,3203.4,32034,3203.4,A12,,0.76,0.19,,,3
Away,CHALLENGE,TACKLE-LOST,2,32036,3203.6,32036,3203.6,B19,,0.75,0.17,,,3
Home,PASS,PASS,2,32067,3206.7,32079,3207.9,A12,A10,0.64,0.22,0.49,0.29,3
Home,CHALLENGE,GROUND-WON,2,32088,3208.8,32088,3208.8,A10,,0.45,0.31,,,3
Home,PASS,PASS,2,32137,3213.7,32150,3215.0,A10,A05,0.25,0.56,0.22,0.33,3
Home,BALL LOST,INTERCEPTION,2,32161,3216.1,32175,3217.5,A05,,0.21,0.39,0.09,0.4,3
Away,RECOVERY,INTERCEPTION,2,32174,3217.4,32174,3217.4,B16,,0.12,0.42,,,3
Away,BALL LOST,BALL LOST,2,32174,3217.4,32197,3219.7,B16,,0.12,0.42,0.38,0.28,3
Home,RECOVERY,RECOVERY,2,32197,3219.7,32197,3219.7,A07,,0.36,0.28,,,3
Home,PASS,PASS,2,32218,3221.8,32241,3224.1,A07,A10,0.35,0.27,0.21,0.06,3
Home,PASS,PASS,2,32253,3225.3,32270,3227.0,A10,A07,0.21,0.06,0.29,0.12,3
Home,PASS,PASS,2,32282,3228.2,32298,3229.8,A07,A02,0.3,0.12,0.48,0.21,3
Home,PASS,PASS,2,32309,3230.9,32321,3232.1,A02,A03,0.51,0.24,0.56,0.56,3
Home,PASS,PASS,2,32343,3234.3,32350,3235.0,A03,A06,0.53,0.68,0.47,0.65,3
Home,PASS,PASS,2,32367,3236.7,32377,3237.7,A06,A08,0.43,0.71,0.36,0.77,3
Home,PASS,PASS,2,32389,3238.9,32402,3240.2,A08,A04,0.33,0.8,0.28,1.0,3
Home,PASS,PASS,2,32449,3244.9,32467,3246.7,A04,A08,0.2,0.77,0.15,0.92,3
Home,PASS,PASS,2,32478,3247.8,32495,3249.5,A08,A06,0.16,0.93,0.33,0.85,3
Home,PASS,PASS,2,32505,3250.5,32531,3253.1,A06,A02,0.37,0.85,0.54,0.44,3
Home,PASS,PASS,2,32531,3253.1,32547,3254.7,A02,A07,0.54,0.44,0.48,0.18,3
Home,PASS,PASS,2,32570,3257.0,32584,3258.4,A07,A10,0.47,0.17,0.32,0.29,3
Home,PASS,PASS,2,32584,3258.4,32596,3259.6,A10,A05,0.32,0.29,0.34,0.04,3
Home,PASS,PASS,2,32596,3259.6,32621,3262.1,A05,A10,0.34,0.04,0.15,0.14,3
Home,BALL LOST,CROSS-INTERCEPTION,2,32621,3262.1,32630,3263.0,A10,,0.15,0.14,0.08,0.44,3
Away,RECOVERY,INTERCEPTION,2,32630,3263.0,32630,3263.0,B15,,0.11,0.45,,,3
Away,BALL OUT,CLEARANCE,2,32630,3263.0,32638,3263.8,B15,,0.11,0.45,-0.02,0.43,3
Home,SET PIECE,CORNER KICK,2,32958,3295.8,32958,3295.8,A06,,,,,,3
Home,PASS,PASS,2,32958,3295.8,32988,3298.8,A06,A05,0.02,0.01,0.12,0.73,3
Home,PASS,PASS,2,32988,3298.8,32991,3299.1,A05,A02,0.12,0.73,0.11,0.67,3
Home,BALL LOST,INTERCEPTION,2,32991,3299.1,33011,3301.1,A02,,0.11,0.67,0.06,0.62,3
Away,CHALLENGE,AERIAL-FAULT-WON,2,33009,3300.9,33009,3300.9,B17,,0.07,0.63,,,3
Home,CHALLENGE,AERIAL-FAULT-LOST,2,33011,3301.1,33011,3301.1,A08,,0.06,0.63,,,3
Away,SET PIECE,FREE KICK,2,33152,3315.2,33152,3315.2,B25,,,,,,3
Away,PASS,PASS,2,33152,3315.2,33164,3316.4,B25,B15,0.1,0.67,0.18,0.82,3
Away,PASS,PASS,2,33182,3318.2,33200,3320.0,B15,B16,0.19,0.79,0.18,0.52,3
Away,PASS,PASS,2,33200,3320.0,33217,3321.7,B16,B15,0.18,0.52,0.22,0.8,3
Away,PASS,PASS,2,33217,3321.7,33228,3322.8,B15,B21,0.22,0.8,0.3,0.76,3
Away,PASS,PASS,2,33270,3327.0,33276,3327.6,B21,B23,0.44,0.79,0.55,0.69,3
Away,PASS,PASS,2,33286,3328.6,33294,3329.4,B23,B19,0.57,0.69,0.61,0.82,3
Away,CHALLENGE,TACKLE-WON,2,33305,3330.5,33305,3330.5,B19,,0.64,0.82,,,3
Away,PASS,PASS,2,33323,3332.3,33332,3333.2,B19,B21,0.65,0.82,0.58,0.77,3
Away,PASS,PASS,2,33370,3337.0,33382,3338.2,B21,B18,0.65,0.54,0.64,0.32,3
Away,PASS,PASS,2,33394,3339.4,33404,3340.4,B18,B22,0.66,0.27,0.72,0.06,3
Away,PASS,PASS,2,33430,3343.0,33440,3344.0,B22,B21,0.71,0.15,0.66,0.23,3
Away,PASS,PASS,2,33474,3347.4,33482,3348.2,B21,B20,0.64,0.25,0.54,0.25,3
Away,PASS,PASS,2,33494,3349.4,33508,3350.8,B20,B16,0.5,0.24,0.46,0.46,3
Away,PASS,PASS,2,33530,3353.0,33538,3353.8,B16,B24,0.51,0.48,0.67,0.44,3
Away,PASS,PASS,2,33545,3354.5,33553,3355.3,B24,B19,0.68,0.47,0.67,0.64,3
Away,PASS,PASS,2,33561,3356.1,33581,3358.1,B19,B17,0.67,0.64,0.85,0.95,3
